rule_name,object_id,constraint_type,property,class,expected,actual,severity,description,message,sparql_query
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:a16b4a6c-70b1-4abf-9a9d-bd0fa47f9fe4,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,TieLine_GA_BO1,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:a16b4a6c-70b1-4abf-9a9d-bd0fa47f9fe4,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,BO-L_7,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#ACLineSegment,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,2.00119e-5,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,0.00012,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,5.203,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,71,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:63893f24-5b4e-407c-9a1e-4ff71121f33c,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,100,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:cc4b99a5-e20d-407c-9d8e-a682b9723613,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,true,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,TYNDP project BO-4; map reference 567,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,BO-Line_6,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:ffbabc27-1ccd-4fdc-b037-e341706c8d29,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,BO-L_6,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#ACLineSegment,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,9.42475e-5,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,6e-5,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,0.6,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,9,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:35cf638d-9a9d-4ae5-ae90-2f01ef898cb6,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,50,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:54a2e470-ef70-443f-ae81-bcf2d117caa3,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:7e253493-0bb4-4306-95b3-374075834b98,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,TieLine_SD_BO2,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,http://iec.ch/TC57/CIM100#ACLineSegment,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,0.000149854,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,6e-5,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,1.05,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,12,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:35cf638d-9a9d-4ae5-ae90-2f01ef898cb6,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,30,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:e454ebf1-94fd-4513-89e4-23239bdca8eb,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,10T-AT-DE-00008Y,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,10T-AT-DE-00008Y,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,TieLine_GA_BO4,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
C:301:EQ:Equipment.aggregate:notUsed,urn:uuid:78736387-5f60-4832-b3fe-d50daf81b0a6,sparql,http://iec.ch/TC57/CIM100#Equipment.aggregate,,SPARQL condition,BO-L_3,Violation,"The attribute is not used for EquivalentBranch, EquivalentShunt and EquivalentInjection.",Not allowed property (attribute).,"
                PREFIX cim: <http://iec.ch/TC57/CIM100#>
                PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
                PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>..."
